,Protocol,Length
814,0.0,0.004484304932735426
815,0.0,0.004484304932735426
816,1.0,1.0
817,1.0,1.0
818,1.0,1.0
819,1.0,0.07772795216741404
820,1.0,0.005979073243647235
821,0.8333333333333334,0.004484304932735426
822,0.8333333333333334,0.004484304932735426
823,0.8333333333333334,0.005979073243647235
824,1.0,0.028400597907324365
825,1.0,0.028400597907324365
826,0.5833333333333334,0.04932735426008968
827,0.3333333333333333,0.033632286995515695
828,0.3333333333333333,0.01868460388639761
829,0.0,0.004484304932735426
830,0.0,0.004484304932735426
831,0.0,0.004484304932735426
832,0.0,0.004484304932735426
833,0.0,0.004484304932735426
834,1.0,0.028400597907324365
835,0.3333333333333333,0.033632286995515695
836,0.3333333333333333,0.01868460388639761
837,0.0,0.004484304932735426
838,0.0,0.004484304932735426
839,0.0,0.004484304932735426
840,0.0,0.004484304932735426
841,0.0,0.004484304932735426
842,0.0,0.004484304932735426
843,0.8333333333333334,0.008968609865470852
844,1.0,0.3639760837070254
845,0.0,0.004484304932735426
846,0.0,0.004484304932735426
847,0.0,0.004484304932735426
848,0.0,0.004484304932735426
849,0.0,0.004484304932735426
850,0.0,0.004484304932735426
851,0.0,0.004484304932735426
852,0.0,0.004484304932735426
853,0.0,0.004484304932735426
854,0.0,0.004484304932735426
855,0.0,0.004484304932735426
856,0.0,0.004484304932735426
857,0.0,0.004484304932735426
858,0.0,0.004484304932735426
859,0.0,0.004484304932735426
860,0.0,0.004484304932735426
861,0.0,0.004484304932735426
862,0.0,0.004484304932735426
863,0.0,0.004484304932735426
864,0.0,0.004484304932735426
865,0.0,0.004484304932735426
866,0.0,0.004484304932735426
867,0.0,0.004484304932735426
868,0.16666666666666666,0.005979073243647235
869,0.3333333333333333,0.033632286995515695
870,0.0,0.004484304932735426
871,0.0,0.004484304932735426
872,0.0,0.004484304932735426
873,0.0,0.004484304932735426
874,0.0,0.004484304932735426
875,0.0,0.004484304932735426
876,0.0,0.004484304932735426
877,0.0,0.004484304932735426
878,0.0,0.004484304932735426
879,0.0,0.004484304932735426
880,0.3333333333333333,0.01868460388639761
881,0.0,0.004484304932735426
882,0.0,0.004484304932735426
883,0.0,0.004484304932735426
884,0.0,0.004484304932735426
885,0.0,0.004484304932735426
886,0.0,0.004484304932735426
887,0.0,0.004484304932735426
888,0.0,0.004484304932735426
889,0.0,0.004484304932735426
890,0.0,0.004484304932735426
891,0.0,0.004484304932735426
892,0.0,0.004484304932735426
893,0.0,0.004484304932735426
894,0.0,0.004484304932735426
895,0.0,0.004484304932735426
896,0.0,0.004484304932735426
897,1.0,0.02092675635276532
898,0.0,0.004484304932735426
899,0.0,0.004484304932735426
900,0.0,0.004484304932735426
901,0.0,0.004484304932735426
902,0.0,0.004484304932735426
903,0.0,0.004484304932735426
904,0.0,0.004484304932735426
905,0.0,0.004484304932735426
906,0.0,0.004484304932735426
907,0.0,0.004484304932735426
908,0.3333333333333333,0.033632286995515695
909,0.3333333333333333,0.01868460388639761
910,0.16666666666666666,0.005979073243647235
911,0.4166666666666667,0.028400597907324365
912,0.0,0.004484304932735426
913,0.3333333333333333,0.033632286995515695
914,0.3333333333333333,0.01868460388639761
915,0.8333333333333334,0.005979073243647235
916,1.0,0.028400597907324365
917,0.8333333333333334,0.005979073243647235
918,0.3333333333333333,0.033632286995515695
919,0.3333333333333333,0.01868460388639761
920,0.0,0.004484304932735426
921,0.75,0.004484304932735426
922,0.0,0.004484304932735426
923,0.0,0.004484304932735426
924,0.0,0.004484304932735426
925,0.3333333333333333,0.033632286995515695
926,0.3333333333333333,0.01868460388639761
927,0.0,0.004484304932735426
928,0.0,0.004484304932735426
929,0.0,0.004484304932735426
930,0.0,0.004484304932735426
931,0.0,0.004484304932735426
932,0.3333333333333333,0.033632286995515695
933,0.3333333333333333,0.01868460388639761
934,0.5833333333333334,0.033632286995515695
935,0.3333333333333333,0.033632286995515695
936,0.3333333333333333,0.01868460388639761
937,0.16666666666666666,0.005979073243647235
938,0.3333333333333333,0.033632286995515695
939,0.3333333333333333,0.01868460388639761
940,0.0,0.004484304932735426
941,0.0,0.004484304932735426
942,0.0,0.004484304932735426
943,0.0,0.004484304932735426
944,0.0,0.004484304932735426
945,0.0,0.004484304932735426
946,0.0,0.004484304932735426
947,0.0,0.004484304932735426
948,0.8333333333333334,0.005979073243647235
949,0.0,0.004484304932735426
950,0.0,0.004484304932735426
951,0.3333333333333333,0.033632286995515695
952,0.3333333333333333,0.01868460388639761
953,0.08333333333333333,0.07548579970104634
954,0.0,0.004484304932735426
955,0.0,0.004484304932735426
956,0.0,0.004484304932735426
957,0.0,0.004484304932735426
958,0.0,0.004484304932735426
959,0.0,0.004484304932735426
960,0.0,0.004484304932735426
961,0.0,0.004484304932735426
962,0.0,0.004484304932735426
963,0.0,0.004484304932735426
964,0.0,0.004484304932735426
965,0.0,0.004484304932735426
966,0.0,0.004484304932735426
967,0.0,0.004484304932735426
968,0.0,0.004484304932735426
969,0.0,0.004484304932735426
970,0.0,0.004484304932735426
971,0.0,0.004484304932735426
972,0.0,0.004484304932735426
973,0.0,0.004484304932735426
974,0.3333333333333333,0.033632286995515695
975,0.3333333333333333,0.01868460388639761
976,0.0,0.004484304932735426
977,0.0,0.004484304932735426
978,0.3333333333333333,0.033632286995515695
979,0.3333333333333333,0.01868460388639761
980,0.0,0.004484304932735426
981,0.0,0.004484304932735426
982,0.0,0.004484304932735426
983,0.0,0.004484304932735426
984,0.0,0.004484304932735426
985,0.0,0.004484304932735426
986,0.0,0.004484304932735426
987,0.0,0.004484304932735426
988,0.0,0.004484304932735426
989,0.0,0.004484304932735426
990,0.0,0.004484304932735426
991,0.0,0.004484304932735426
992,0.0,0.004484304932735426
993,0.0,0.004484304932735426
994,0.0,0.004484304932735426
995,0.0,0.004484304932735426
996,0.0,0.004484304932735426
997,0.0,0.004484304932735426
